CLAIM3YEARS,BUS_USE,CLERICAL,AD_BUILDINGS,RISK_RATED_AREA_B,SUM_INSURED_BUILDINGS,NCD_GRANTED_YEARS_B,AD_CONTENTS,RISK_RATED_AREA_C,SUM_INSURED_CONTENTS,NCD_GRANTED_YEARS_C,CONTENTS_COVER,BUILDINGS_COVER,SPEC_SUM_INSURED,SPEC_ITEM_PREM,UNSPEC_HRP_PREM,P1_POLICY_REFUSED,P1_SEX,APPR_ALARM,APPR_LOCKS,BEDROOMS,ROOF_CONSTRUCTION,WALL_CONSTRUCTION,FLOODING,LISTED,MAX_DAYS_UNOCC,NEIGH_WATCH,OWNERSHIP_TYPE,PAYING_GUESTS,PROP_TYPE,SAFE_INSTALLED,SEC_DISC_REQ,SUBSIDENCE,YEARBUILT,PAYMENT_METHOD,PAYMENT_FREQUENCY,LEGAL_ADDON_PRE_REN,LEGAL_ADDON_POST_REN,HOME_EM_ADDON_PRE_REN,HOME_EM_ADDON_POST_REN,GARDEN_ADDON_PRE_REN,GARDEN_ADDON_POST_REN,KEYCARE_ADDON_PRE_REN,KEYCARE_ADDON_POST_REN,HP1_ADDON_PRE_REN,HP1_ADDON_POST_REN,HP2_ADDON_PRE_REN,HP2_ADDON_POST_REN,HP3_ADDON_PRE_REN,HP3_ADDON_POST_REN,MTA_FLAG,MTA_FAP,MTA_APRP,LAST_ANN_PREM_GROSS,POL_STATUS,P1_AGE,PROP_AGE,DAYS_TO_BIND,DAYS_SINCE_MTA,HAS_ADJUSTED,HAS_MTA,IS_STANDARD_OCCUPANCY,HAS_PT_EMP,MAR_STATUS_Couple,MAR_STATUS_Solo,QUOTE_MONTH,QUOTE_WEEKDAY,EMP_STATUS_Carer,EMP_STATUS_Disabled,EMP_STATUS_Employed,EMP_STATUS_Houseperson,EMP_STATUS_None,EMP_STATUS_Other,EMP_STATUS_Student,EMP_STATUS_Unemployed,EMP_STATUS_Voluntary
0,0,0,1,13.0,1000000.0,5.0,1,7.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1960.0,0,1.0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,178.03,0,64,50.0,0,-1.0,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,7.0,1,7.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,1.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,18.0,0,1,0,1990.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,113.8,113.8,113.8,1,45,19.0,0,-1.0,0,0,1,0,0,1,12,5,0,0,1,0,0,0,0,0,0
0,1,1,1,8.0,1000000.0,7.0,0,6.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1980.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,180.76,180.76,180.76,0,52,29.0,8,-1.0,0,0,1,0,1,0,12,3,0,0,0,0,0,0,1,0,0
1,0,0,1,8.0,1000000.0,2.0,1,2.0,50000.0,2.0,1,1,0.0,0.0,19.46,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1946.0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,353.99,0,52,61.0,0,-1.0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,0,0,0
0,0,0,1,3.0,1000000.0,5.0,1,13.0,50000.0,5.0,1,1,14450.0,40.06,23.82,0,0,0,1,5.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,2.0,0,1,0,1946.0,0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,495.61,0.0,495.61,1,64,62.0,0,-1.0,0,0,1,0,1,0,11,6,0,0,1,0,0,0,0,0,0
1,0,0,1,12.0,1000000.0,2.0,1,18.0,50000.0,3.0,1,1,0.0,0.0,33.21,0,0,0,1,2.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,18.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,276.43,30.18,276.43,0,55,90.0,60,-1.0,0,0,1,0,1,0,7,1,0,0,1,0,0,0,0,0,0
0,0,0,1,12.0,1000000.0,5.0,1,23.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,274.05,0,53,91.0,0,-1.0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0
0,0,0,1,31.0,1000000.0,6.0,1,18.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,1,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1980.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,227.99,1,63,31.0,20,-1.0,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,8.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,30.0,0,18.0,0.0,19.0,0,1,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46.75,1,52,31.0,25,-1.0,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0
0,0,0,1,16.0,1000000.0,6.0,1,14.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1946.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,117.07,0.0,117.07,1,61,65.0,1,-1.0,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0
0,0,0,1,6.0,1000000.0,6.0,1,3.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1900.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,132.46,1,58,111.0,0,-1.0,0,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0
1,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,0,3.0,0.0,0,8.0,0.0,19.0,0,0,0,1960.0,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,284.87,0,55,47.0,15,-1.0,0,0,1,0,0,1,11,3,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,0.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,7.0,0,1,0,2000.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,65.93,0,58,7.0,0,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
1,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,1.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,18.0,0,1,0,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,372.0,1,51,61.0,20,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,7.0,1,9.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,0,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1946.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180.66,0,56,61.0,21,-1.0,0,0,1,0,1,0,11,3,0,0,1,0,0,0,0,0,0
0,0,0,1,22.0,1000000.0,7.0,1,19.0,50000.0,5.0,1,1,1700.0,13.53,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,9.0,0,1,0,1960.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123.13,1,56,49.0,60,-1.0,0,0,1,0,1,0,11,4,0,0,1,0,0,0,0,0,0
0,0,0,0,9.0,0.0,0.0,1,14.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,0,1.0,11.0,15.0,1,3.0,30.0,0,12.0,0.0,9.0,0,0,0,1960.0,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,84.83,0,59,50.0,15,-1.0,0,0,1,0,1,0,12,0,0,0,1,0,0,0,0,0,0
0,0,0,1,16.0,1000000.0,7.0,1,28.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,2.0,30.0,1,8.0,0.0,10.0,0,1,0,1869.0,1,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,283.98,283.98,283.98,0,51,140.0,5,-1.0,0,0,1,0,1,0,12,1,0,0,0,0,0,0,1,0,0
0,0,0,1,26.0,1000000.0,6.0,1,10.0,50000.0,6.0,1,1,3500.0,22.81,18.48,0,0,0,1,5.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,2.0,0,1,0,1980.0,1,1.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,457.94,0,53,30.0,0,-1.0,0,0,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0
0,0,0,1,5.0,1000000.0,5.0,1,6.0,50000.0,5.0,1,1,3000.0,17.28,32.07,0,0,1,1,4.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,2.0,0,1,0,1960.0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,323.98,323.98,323.98,0,63,44.0,0,-1.0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,0,0,0
0,0,0,1,7.0,1000000.0,5.0,1,8.0,50000.0,5.0,1,1,500.0,3.98,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,9.0,0,1,0,1946.0,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,233.1,0,55,61.0,0,-1.0,0,0,1,0,1,0,3,3,0,0,1,0,0,0,0,0,0
1,0,0,0,9.0,0.0,0.0,1,6.0,50000.0,2.0,0,1,400.0,3.4,17.84,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1980.0,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,120.12,0.0,120.12,1,70,27.0,0,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,26.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,30.0,0,18.0,0.0,19.0,0,1,0,1920.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,97.2,1,55,90.0,60,-1.0,0,0,1,0,0,1,8,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1.0,1000000.0,6.0,1,7.0,50000.0,0.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,19.0,15.0,1,3.0,30.0,0,3.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,183.43,0.0,183.43,0,57,90.0,60,-1.0,0,0,1,0,1,0,10,2,0,0,1,0,0,0,0,0,0
0,0,0,1,7.0,1000000.0,6.0,1,4.0,50000.0,4.0,1,1,0.0,0.0,0.0,0,1,1,1,3.0,11.0,16.0,1,3.0,30.0,1,8.0,0.0,18.0,0,1,0,1946.0,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,108.8,0,59,64.0,51,-1.0,0,0,1,0,1,0,10,0,0,0,1,0,0,0,0,0,0
0,0,0,1,12.0,1000000.0,6.0,1,5.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,1,0,1946.0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,228.59,0.0,228.59,0,39,65.0,0,-1.0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0
0,0,0,1,15.0,1000000.0,6.0,1,7.0,50000.0,6.0,1,1,1500.0,37.12,16.49,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,52.0,0,1,0,1990.0,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,171.6,0,38,21.0,13,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,1,1,1,11.0,1000000.0,6.0,1,5.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,1.0,0,0,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.05,0.0,232.05,1,54,51.0,11,-1.0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,1,0,0
0,0,0,0,12.0,0.0,0.0,1,11.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,0,1.0,11.0,15.0,1,3.0,30.0,0,14.0,0.0,26.0,0,0,0,1990.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.26,-10.98,16.26,0,62,21.0,15,-1.0,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0
1,0,0,0,10.0,0.0,0.0,1,5.0,50000.0,5.0,0,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,18.0,0.0,19.0,0,1,1,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,155.29,1,50,48.0,22,-1.0,0,0,1,0,1,0,12,3,0,0,1,0,0,0,0,0,0
0,0,0,1,17.0,1000000.0,7.0,0,6.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,0,2.0,11.0,15.0,1,3.0,30.0,0,2.0,0.0,1.0,0,0,0,1920.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167.02,0.0,167.02,0,65,90.0,11,-1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,10.0,0.0,0.0,1,9.0,50000.0,3.0,0,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.37,1,47,64.0,0,-1.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,1,1,0,8.0,0.0,0.0,1,27.0,50000.0,6.0,0,1,0.0,0.0,30.46,0,0,1,1,4.0,11.0,15.0,1,3.0,30.0,0,14.0,0.0,2.0,0,1,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.72,0.0,128.72,0,63,50.0,22,-1.0,0,0,1,0,0,1,10,0,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,6.0,1,4.0,50000.0,6.0,1,1,0.0,0.0,24.14,0,0,0,1,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,2.0,0,1,0,1980.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,207.11,1,52,31.0,4,-1.0,0,0,1,0,0,1,1,4,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,6.0,1,0.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,1,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,171.46,0,34,31.0,0,-1.0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,6.0,1,6.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,152.01,0,57,31.0,0,-1.0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,8.0,0.0,0.0,1,19.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1870.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55.08,0.0,55.08,0,59,141.0,5,-1.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,9.0,1000000.0,6.0,1,14.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,53.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,182.93,0,50,51.0,43,-1.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,17.0,1000000.0,7.0,1,9.0,50000.0,5.0,1,1,2870.0,35.92,16.55,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1960.0,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,298.93,0.0,298.93,1,52,48.0,25,-1.0,0,0,1,0,1,0,12,0,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,7.0,1,10.0,50000.0,7.0,1,1,2313.0,13.71,16.55,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,1,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,236.46,1,54,48.0,19,-1.0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,7.0,1,4.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,0,0,1900.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,350.35,350.35,350.35,0,40,108.0,29,-1.0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,1,0
0,0,0,1,13.0,1000000.0,7.0,1,37.0,50000.0,7.0,1,1,0.0,0.0,32.77,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,18.0,0,1,0,1870.0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,328.32,0.0,328.32,1,52,138.0,2,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,12.0,0.0,0.0,1,1.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,0,2.0,11.0,15.0,1,3.0,0.0,0,18.0,0.0,26.0,0,0,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.94,0,61,28.0,52,-1.0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0
0,0,0,1,7.0,1000000.0,7.0,1,5.0,50000.0,7.0,1,1,350.0,21.89,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,242.31,0.0,242.31,0,50,50.0,7,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,1,1,1,5.0,1000000.0,6.0,1,7.0,50000.0,5.0,1,1,0.0,0.0,16.55,0,1,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,1,0,1960.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,174.7,174.7,174.7,0,66,50.0,0,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,12.0,1000000.0,7.0,1,4.0,50000.0,7.0,1,1,0.0,0.0,16.67,0,0,0,1,2.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,52.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,198.73,0.0,198.73,0,59,50.0,0,-1.0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0
0,0,0,1,47.0,1000000.0,7.0,1,38.0,50000.0,7.0,1,1,0.0,0.0,43.06,0,0,1,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,1.0,0,1,0,2000.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.58,0.0,165.58,1,54,10.0,52,-1.0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,0,0,0
0,0,0,0,12.0,0.0,0.0,1,14.0,50000.0,6.0,0,1,3000.0,31.85,47.5,0,1,0,0,2.0,11.0,15.0,0,3.0,30.0,0,3.0,0.0,45.0,0,0,0,1900.0,1,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,188.32,0,53,110.0,11,-1.0,0,0,1,0,1,0,10,1,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,14.0,50000.0,6.0,0,1,1500.0,21.84,25.29,0,1,0,0,2.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,0,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,126.92,0,60,31.0,4,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,2.0,0,0,0,2000.0,1,1.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,125.42,0,56,11.0,0,-1.0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,2.0,0,1,0,2000.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,178.22,0,56,8.0,19,-1.0,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,1,0.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,9.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,283.29,283.29,283.29,0,50,48.0,0,-1.0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,13.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,0.0,0,18.0,0.0,19.0,0,0,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,77.41,1,47,88.0,31,-1.0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0
0,1,1,1,7.0,1000000.0,7.0,1,11.0,50000.0,7.0,1,1,0.0,0.0,34.8,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,19.0,0,1,0,1870.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,339.45,339.45,339.45,0,52,138.0,14,-1.0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,0,0,0
0,0,0,1,9.0,1000000.0,7.0,1,9.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,0,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,199.55,199.55,199.55,0,50,50.0,21,-1.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,14.0,1000000.0,6.0,1,6.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,2.0,0,1,0,1980.0,0,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,183.52,0.0,183.52,0,65,30.0,0,-1.0,0,0,1,0,0,1,1,4,0,0,1,0,0,0,0,0,0
0,0,0,0,12.0,0.0,0.0,1,6.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,0,0,0,1.0,11.0,15.0,1,3.0,30.0,0,12.0,0.0,26.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,58.99,0,58,90.0,47,-1.0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0
0,0,0,1,36.0,1000000.0,6.0,1,13.0,50000.0,6.0,1,1,0.0,0.0,23.1,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1900.0,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,383.46,1,63,110.0,24,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,6.0,1,13.0,50000.0,6.0,1,1,0.0,0.0,21.93,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,19.0,0,1,0,1960.0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,157.41,0,53,50.0,24,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
1,0,0,1,10.0,1000000.0,0.0,1,9.0,50000.0,0.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,0,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.94,0.0,300.94,1,58,50.0,11,-1.0,0,0,1,0,0,1,11,3,0,0,1,0,0,0,0,0,0
0,0,0,1,1.0,1000000.0,6.0,1,10.0,50000.0,6.0,1,1,2000.0,15.93,34.8,0,1,0,1,2.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,19.0,0,1,0,1920.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,301.95,0.0,301.95,0,63,91.0,10,-1.0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,6.0,1,2.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,4.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,2.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,217.62,0,61,31.0,21,-1.0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,0,1,1.0,1000000.0,3.0,0,8.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,156.87,0,51,85.0,0,-1.0,0,0,1,0,1,0,11,2,0,0,1,0,0,0,0,0,0
